Unnamed: 0,Año,Estado,Municipio,municipio,GINI,decil_1,decil_2,decil_3,decil_4,decil_5,decil_6,decil_7,decil_8,decil_9,decil_10,p1_Respuesta_1,p1_Respuesta_2,p1_Respuesta_3,p1_Respuesta_4,p1_Respuesta_5,p1_Respuesta_6,p10_Respuesta_1,p10_Respuesta_2,p10_Respuesta_3,p10_Respuesta_4,p11_Respuesta_1,p11_Respuesta_2,p11_Respuesta_3,p11_Respuesta_4,p11_Respuesta_5,p11_Respuesta_6,p12_Respuesta_1,p12_Respuesta_2,p12_Respuesta_3,p12_Respuesta_4,p12_Respuesta_5,p12_Respuesta_6,p12_Respuesta_7,p13_Respuesta_1,p13_Respuesta_2,p13_Respuesta_3,p13_Respuesta_4,p13_Respuesta_5,p13_Respuesta_6,p14_Respuesta_1,p14_Respuesta_2,p14_Respuesta_3,p14_Respuesta_4,p15_Respuesta_1,p15_Respuesta_2,p15_Respuesta_3,p15_Respuesta_4,p2_Respuesta_1,p2_Respuesta_2,p2_Respuesta_3,p2_Respuesta_4,p2_Respuesta_5,p2_Respuesta_6,p3_Respuesta_1,p3_Respuesta_2,p3_Respuesta_3,p3_Respuesta_4,p3_Respuesta_5,p3_Respuesta_6,p4_Respuesta_1,p4_Respuesta_2,p4_Respuesta_3,p4_Respuesta_4,p4_Respuesta_5,p4_Respuesta_6,p5_Respuesta_1,p5_Respuesta_2,p5_Respuesta_3,p5_Respuesta_4,p5_Respuesta_5,p5_Respuesta_6,p6_Respuesta_1,p6_Respuesta_2,p6_Respuesta_3,p6_Respuesta_4,p6_Respuesta_5,p6_Respuesta_6,p7_Respuesta_1,p7_Respuesta_2,p7_Respuesta_3,p7_Respuesta_4,p8_Respuesta_1,p8_Respuesta_2,p8_Respuesta_3,p8_Respuesta_4,p9_Respuesta_1,p9_Respuesta_2,p9_Respuesta_3,Percepcion_Economica_Personal_Positiva,Percepcion_Economica_Personal_Negativa,Percepcion_Naciona_Positiva,Percepcion_Nacional_Negativa,Consumo_Ahorro_Positivo,Consumo_Ahorro_Negativo,Incertidumbre_Economica_Personal,Incertidumbre_Economica_Nacional,Ingreso promedio total,Region,Cluster,estado_numero,estado_codigo,cvegeo
313.0,2022,Mexico,Huixquilucan,37,0.3953,17446.3795,25099.4449,29853.0444,37813.2309,43943.2102,52487.4214,67217.068,80226.0353,103136.1217,212442.2051,,4.4444,33.3333,55.5556,6.6667,,11.1111,88.8889,,,,1.1111,34.4444,62.2222,,2.2222,,,7.7778,14.4444,17.7778,60.0,,,,60.0,11.1111,25.5556,3.3333,1.1111,,98.8889,,,5.5556,94.4444,,,14.4444,44.4444,37.7778,3.3333,,,4.4444,52.2222,40.0,3.3333,,,21.1111,57.7778,21.1111,,,,1.1111,13.3333,82.2222,3.3333,,,7.7778,12.2222,68.8889,11.1111,,5.5556,14.4444,80.0,,1.1111,10.0,88.8889,,5.5556,94.4444,,29.0278,23.9683,17.037,29.3056,9.0,85.5556,2.2222,3.3333,66966.4161,Centro,4.0,14,15,15037
314.0,2022,Mexico,Ixtapaluca,39,0.2749,18061.9822,24576.5108,31764.8085,39858.4444,46339.5894,50778.8205,57704.763,66326.5101,73449.2737,112733.3126,5.7878,6.4309,42.4437,40.836,4.5016,,21.5434,76.8489,0.3215,1.2862,,25.7235,36.0129,31.5113,5.7878,0.9646,0.3215,4.5016,11.5756,23.4727,5.7878,54.3408,,4.8232,18.6495,28.9389,12.5402,33.7621,1.2862,0.9646,3.537,95.4984,,9.9678,5.7878,84.2444,,2.5723,30.5466,36.6559,19.2926,8.3601,2.5723,7.3955,17.3633,35.0482,35.6913,4.5016,,11.5756,18.9711,42.4437,19.6141,7.3955,,,9.0032,28.6174,53.0547,9.3248,,0.6431,12.8617,34.4051,34.0836,18.0064,,18.9711,15.7556,65.2733,,3.8585,17.0418,79.0997,,32.1543,66.5595,1.2862,21.4362,17.5241,14.031,23.754,15.9432,52.7331,1.2862,1.2862,52159.4015,Centro,3.0,14,15,15039
315.0,2022,Mexico,Lerma,51,0.2893,20872.3042,26033.1735,30560.6375,36647.3924,42197.1804,44234.4956,51648.4437,65060.1873,74864.4556,119568.6866,,7.9365,38.0952,53.9683,,,7.9365,92.0635,,,,15.873,38.0952,46.0317,,,,,7.9365,11.1111,,80.9524,,,7.9365,17.4603,15.873,58.7302,,,,100.0,,,,100.0,,,28.5714,38.0952,33.3333,,,,,65.0794,34.9206,,,,12.6984,60.3175,26.9841,,,,,25.3968,74.6032,,,,44.4444,28.5714,23.8095,3.1746,,,19.0476,80.9524,,,25.3968,74.6032,,,100.0,,35.8277,37.3016,21.9577,31.2169,21.2698,82.2751,0.0,0.0,51168.6957,Centro,3.0,14,15,15051
316.0,2022,Mexico,Metepec,54,0.321,20598.4972,27161.6372,33550.2724,43803.1557,52723.1085,60863.98,68435.923,75892.6594,96811.9848,149052.708,,12.5571,58.4475,28.9954,,,12.7854,85.6164,,1.5982,,12.5571,43.379,44.0639,,,,,12.5571,6.1644,14.1553,67.1233,,0.4566,11.1872,17.3516,18.9498,52.0548,,1.8265,3.4247,94.7489,,5.2511,0.4566,94.2922,,0.9132,25.3425,50.0,23.7443,,,1.3699,7.9909,60.9589,29.2237,0.4566,,,33.79,46.1187,19.6347,0.4566,,0.6849,7.5342,34.2466,56.1644,1.3699,,0.4566,40.411,31.7352,21.2329,6.1644,,4.1096,26.2557,69.6347,,2.7397,20.5479,76.7123,,7.9909,91.7808,0.2283,29.7489,17.0852,15.6621,22.032,11.777,66.3079,0.2283,0.0,62889.3926,Centro,1.0,14,15,15054
317.0,2022,Mexico,Naucalpan de Juárez,57,0.3962,19529.3964,28375.5237,35175.9472,42986.7122,51501.9012,58773.1242,74881.57,95601.1803,125614.8317,229872.852,,9.4955,58.457,30.2671,1.7804,,19.8813,80.1187,,,,18.3976,36.4985,33.5312,11.5727,,1.4837,1.1869,7.1217,20.178,11.276,58.7537,,3.5608,11.276,31.1573,17.8042,34.1246,2.0772,3.2641,5.3412,91.3947,,2.3739,3.5608,94.0653,,1.7804,15.1335,58.457,18.9911,3.5608,2.0772,,2.0772,72.997,22.2552,2.6706,,3.2641,38.2789,32.9377,18.6944,4.7478,2.0772,,2.0772,12.4629,75.0742,10.3858,,1.1869,12.1662,17.5074,50.7418,18.3976,,6.8249,19.2878,73.8872,,5.0445,29.0801,65.8754,,34.4214,59.3472,6.2315,29.2878,12.8709,9.1988,29.7478,15.3314,59.3896,3.4619,2.0772,76231.3039,Centro,1.0,14,15,15057
318.0,2022,Mexico,Nezahualcóyotl,58,0.3171,16582.689,23857.8098,28694.3564,33654.6704,39063.4062,44905.6118,53656.3537,64607.538,78522.7516,124303.9794,1.7442,15.5039,47.6744,27.907,7.1705,,23.8372,66.6667,,9.4961,1.3566,36.2403,37.4031,19.186,5.0388,0.7752,0.969,3.4884,18.7984,24.4186,14.3411,37.7907,0.1938,1.1628,24.2248,43.6047,10.8527,19.9612,0.1938,5.4264,3.2946,91.2791,,8.7209,8.1395,82.9457,0.1938,7.1705,38.1783,35.4651,12.0155,5.2326,1.938,6.2016,24.4186,43.6047,23.6434,2.1318,,10.8527,30.814,36.0465,18.4109,3.4884,0.3876,2.5194,17.0543,21.8992,41.6667,16.8605,,6.0078,25.7752,31.3953,24.2248,9.3023,3.2946,18.6047,26.1628,55.2326,,9.3023,39.5349,51.1628,,36.0465,61.2403,2.7132,24.8062,12.5,16.4083,20.2035,19.5438,39.944,1.2016,1.2274,50784.9166,Centro,3.0,14,15,15058
319.0,2022,Mexico,Nicolás Romero,60,0.3165,19111.56,29425.22,36744.67,41562.6822,48436.2861,52655.48,61202.3359,70504.19,75521.0022,162749.955,4.717,21.6981,53.7736,17.9245,1.8868,,33.9623,59.434,,6.6038,,39.6226,27.3585,21.6981,11.3208,,,,18.8679,13.2075,9.434,58.4906,,5.6604,16.0377,30.1887,17.9245,30.1887,,,15.0943,84.9057,,5.6604,4.717,89.6226,,4.717,15.0943,58.4906,9.434,12.2642,,4.717,15.0943,66.9811,11.3208,1.8868,,4.717,36.7925,49.0566,7.5472,1.8868,,4.717,10.3774,27.3585,46.2264,11.3208,,4.717,15.0943,33.9623,24.5283,21.6981,,29.2453,11.3208,59.434,,15.0943,30.1887,54.717,,32.0755,67.9245,,27.9874,8.0189,16.6981,21.816,22.2127,45.7547,0.0,0.0,59791.3381,Centro,3.0,14,15,15060
320.0,2022,Mexico,La Paz,70,0.269,15484.9667,25874.1422,33023.1323,39649.2405,45225.6782,49603.0408,53702.0416,65130.2729,81508.8775,102946.7391,2.6786,23.2143,51.3393,22.7679,,,35.7143,64.2857,,,,15.1786,68.75,16.0714,,,,1.3393,14.2857,32.1429,18.3036,33.9286,,2.6786,18.75,53.5714,16.5179,7.5893,0.8929,,2.2321,97.7679,,8.4821,15.625,75.8929,,4.0179,37.5,50.4464,8.0357,,,2.6786,15.1786,64.2857,17.8571,,,6.25,32.1429,50.0,10.7143,,0.8929,1.3393,30.8036,38.8393,27.2321,1.7857,,8.9286,26.7857,47.3214,13.8393,3.125,,18.3036,31.25,50.4464,,2.6786,30.8036,63.3929,3.125,20.0893,69.6429,10.2679,28.311,14.8438,22.2403,15.067,22.6461,60.2679,4.7619,0.8929,51214.8132,Centro,3.0,14,15,15070
321.0,2022,Mexico,San Mateo Atenco,76,0.3034,22815.9238,31618.9538,36197.8657,37503.7966,43868.3537,50490.6179,64361.0792,72686.6281,99401.9756,133930.0445,,7.047,54.698,35.5705,2.6846,,7.3826,87.2483,,5.3691,,11.745,28.1879,55.3691,4.698,,,2.6846,0.3356,13.4228,1.6779,81.8792,,1.6779,8.7248,12.0805,18.1208,59.396,,3.3557,0.6711,95.9732,,5.3691,1.6779,92.953,,,30.8725,42.6174,21.8121,4.698,,,6.0403,47.651,46.3087,,,,34.2282,41.6107,20.8054,3.3557,,,4.698,25.5034,63.4228,6.3758,,,27.5168,26.8456,34.2282,11.0738,0.3356,4.3624,11.745,83.8926,,4.698,13.4228,81.8792,,10.0671,89.9329,,33.0956,19.3193,12.2297,25.9648,8.557,63.0453,0.0,0.3356,59287.5239,Centro,1.0,14,15,15076
322.0,2022,Mexico,Tecámac,81,0.2462,21610.8331,32814.4889,39764.5064,44094.9162,50949.8246,55038.0107,61105.8198,65848.3336,77961.9031,121100.8382,,5.1724,68.9655,20.6897,5.1724,,6.8966,89.6552,,3.4483,,20.6897,51.7241,27.5862,,,,,5.1724,13.7931,25.8621,55.1724,,,13.7931,56.8966,13.7931,15.5172,,,1.7241,98.2759,,3.4483,8.6207,87.931,,1.7241,10.3448,67.2414,20.6897,,,,5.1724,68.9655,24.1379,1.7241,,1.7241,15.5172,65.5172,17.2414,,,,,36.2069,60.3448,3.4483,,,24.1379,32.7586,43.1034,,,3.4483,36.2069,60.3448,,1.7241,18.9655,79.3103,,10.3448,89.6552,,31.0345,14.9425,28.1609,25.1232,14.8903,64.0394,0.0,0.0,57028.9474,Centro,3.0,14,15,15081
323.0,2022,Mexico,Tlalnepantla de Baz,104,0.3851,17800.0806,33550.8923,39651.8495,44699.4659,48928.5027,58242.1572,77207.3479,101259.2894,143095.1253,222010.6914,0.3984,10.3586,49.004,37.8486,2.3904,,16.3347,82.6693,,0.996,1.1952,16.9323,48.6056,22.1116,11.1554,,,,11.5538,22.7092,5.9761,59.1633,0.5976,2.3904,14.9402,38.6454,10.757,32.4701,0.7968,3.9841,5.1793,90.8367,,6.7729,5.1793,88.0478,,1.7928,25.2988,46.4143,23.1076,2.3904,0.996,,8.9641,54.1833,34.0637,2.7888,,0.1992,37.6494,41.6335,18.7251,1.7928,,,9.3625,18.3267,63.9442,7.5697,0.7968,1.1952,22.1116,23.506,37.4502,15.7371,,5.7769,20.5179,72.51,1.1952,1.5936,18.3267,80.0797,,25.6972,72.3108,1.992,25.0815,15.3884,15.7813,24.5767,13.5458,54.0837,1.3944,0.7304,78644.5402,Centro,1.0,14,15,15104
324.0,2022,Mexico,Toluca,106,0.3292,21494.8869,29326.6694,35604.8289,41466.438,48202.3779,56209.6339,62960.8109,83018.943,102896.4789,164028.8571,0.5051,7.8283,65.404,25.2525,1.0101,,6.9444,92.298,,0.7576,,10.3535,32.0707,56.5657,1.0101,,,2.5253,7.0707,4.6717,9.9747,75.7576,,1.2626,7.197,10.9848,22.096,58.4596,,1.7677,1.7677,96.4646,,1.8939,5.8081,92.298,,0.8838,27.399,50.1263,20.8333,0.7576,,,8.8384,60.101,31.0606,,,0.3788,41.4141,37.3737,20.7071,0.1263,,,5.1768,29.4192,62.2475,3.1566,,,33.3333,26.5152,28.1566,11.9949,,7.702,16.9192,75.3788,,1.6414,20.0758,78.2828,,6.3131,93.3081,0.3788,27.2957,14.2496,13.7205,25.0947,9.4381,61.7582,0.3788,0.0,64520.9925,Centro,1.0,14,15,15106
325.0,2022,Mexico,Tultepec,108,0.3296,18274.9481,25504.4325,29063.6039,33149.1611,39060.1062,44389.4735,59354.0291,67683.0831,81454.2868,141000.276,,9.0909,36.3636,54.5455,,,27.2727,63.6364,,9.0909,,18.1818,50.0,11.3636,20.4545,,,,27.2727,9.0909,,63.6364,,,27.2727,61.3636,,11.3636,,,,100.0,,,,100.0,,,18.1818,27.2727,38.6364,15.9091,,,9.0909,65.9091,25.0,,,,9.0909,45.4545,40.9091,4.5455,,9.0909,,38.6364,50.0,2.2727,,9.0909,18.1818,20.4545,31.8182,20.4545,,15.9091,45.4545,38.6364,,,38.6364,61.3636,,36.3636,63.6364,,27.5568,29.9242,26.4205,20.8333,33.1169,46.0227,0.0,0.0,53893.34,Centro,3.0,14,15,15108
326.0,2022,Mexico,Tultitlán,109,0.293,19531.5988,27837.2628,31275.1447,35323.864,39136.314,45193.087,50946.014,62992.1433,76073.7706,119871.1439,0.7389,11.5764,51.4778,34.2365,1.9704,,11.0837,84.2365,0.9852,3.6946,,16.2562,50.9852,19.4581,8.6207,4.6798,,4.1872,7.6355,13.7931,10.0985,64.2857,,2.7094,9.8522,42.6108,7.8818,30.7882,6.1576,1.2315,8.1281,90.6404,,1.7241,5.9113,92.3645,,1.4778,16.9951,56.8966,19.4581,3.202,1.9704,0.9852,13.0542,57.8818,26.1084,1.9704,,1.7241,22.1675,51.4778,20.4433,2.2167,1.9704,1.2315,7.8818,20.6897,65.5172,4.6798,,1.2315,14.7783,27.5862,43.5961,12.8079,,7.6355,21.6749,70.6897,,2.2167,23.399,74.3842,,22.9064,76.3547,0.7389,23.8711,13.7007,12.7631,23.6453,14.4294,53.5099,2.069,6.1576,50818.0343,Centro,3.0,14,15,15109
327.0,2022,Mexico,Zinacantepec,118,0.3092,12555.208,19708.68,22640.7476,26612.9959,34455.552,36874.5504,44497.4946,50207.9124,58487.38,91470.8428,,,47.4576,47.4576,5.0847,,13.5593,86.4407,,,,15.2542,28.8136,55.9322,,,,,8.4746,6.7797,6.7797,77.9661,,,,13.5593,22.0339,64.4068,,6.7797,,93.2203,,,8.4746,91.5254,,,22.0339,37.2881,37.2881,3.3898,,,6.7797,50.8475,37.2881,5.0847,,,16.9492,62.7119,20.339,,,,,44.0678,50.8475,5.0847,,,10.1695,49.1525,35.5932,5.0847,,8.4746,5.0847,86.4407,,,5.0847,94.9153,,8.4746,91.5254,,34.8668,22.276,25.0847,24.5763,11.1111,84.7458,0.0,0.0,39751.1364,Centro,4.0,14,15,15118
328.0,2022,Mexico,Cuautitlán Izcalli,121,0.3903,23258.1085,34256.6514,44277.4524,52855.3294,62688.5281,72455.7809,82445.9716,96703.7141,147292.0626,279032.8896,,19.1781,43.8356,30.137,6.8493,,22.3744,65.2968,,12.3288,,28.7671,45.2055,16.4384,6.3927,3.1963,,1.8265,8.2192,9.1324,19.6347,61.1872,,,10.9589,58.4475,7.7626,22.8311,,4.5662,5.4795,88.5845,1.3699,1.8265,10.0457,86.758,1.3699,2.7397,12.7854,57.5342,17.3516,5.0228,4.5662,,18.7215,57.0776,19.1781,5.0228,,1.3699,13.6986,57.0776,17.3516,5.0228,5.4795,1.3699,11.4155,32.4201,52.5114,2.2831,,2.7397,13.6986,38.3562,28.3105,12.3288,4.5662,5.4795,36.5297,57.9909,,1.8265,21.9178,73.9726,2.2831,26.0274,65.7534,8.2192,28.4018,13.242,17.9452,19.3493,17.5038,43.1253,3.7834,4.5662,89526.6489,Centro,1.0,14,15,15121
329.0,2022,Mexico,Valle de Chalco Solidaridad,122,0.3344,12856.4875,20672.9041,23698.4393,27103.4211,33053.0947,39094.8507,46764.6384,59245.5399,78790.4659,109711.9039,,23.4694,45.9184,18.3673,12.2449,,66.3265,33.6735,,,8.1633,30.6122,39.7959,12.2449,9.1837,,3.0612,,20.4082,22.449,7.1429,46.9388,,5.102,21.4286,40.8163,5.102,27.551,,34.6939,3.0612,62.2449,,35.7143,10.2041,54.0816,,10.2041,28.5714,35.7143,12.2449,13.2653,,,26.5306,46.9388,23.4694,3.0612,,20.4082,25.5102,32.6531,9.1837,12.2449,,,5.102,38.7755,46.9388,9.1837,,,34.6939,37.7551,12.2449,12.2449,3.0612,45.9184,16.3265,37.7551,,11.2245,33.6735,55.102,,39.7959,60.2041,,29.5918,13.0102,23.0159,17.8571,28.8854,38.6297,0.0,3.0612,45099.1746,Centro,3.0,14,15,15122
330.0,2022,Michoacan de ocampo,Morelia,53,0.4669,14074.6863,23633.2311,29708.4502,37050.2988,45468.2711,54954.4198,63858.8795,80242.9194,115225.9784,297617.6012,2.1528,14.5139,47.5,31.0417,4.7917,,33.75,66.25,,,1.0417,21.5278,40.4861,22.3611,14.5833,,1.1806,1.0417,7.7778,13.4028,6.5278,70.0694,,3.75,11.6667,34.6528,11.9444,37.4306,0.5556,5.9722,6.1111,87.9167,,9.5833,8.4722,81.9444,,3.75,32.0139,30.1389,26.4583,7.6389,,0.4167,17.9861,52.9167,22.3611,6.3194,,4.1667,35.8333,29.7917,23.2639,6.9444,,2.0139,8.8194,25.9028,47.4306,15.8333,,2.8472,21.8056,24.5139,33.5417,17.2917,,22.1528,28.3333,49.5139,,4.0972,35.3472,60.5556,,32.8472,67.1528,,22.5984,16.1024,12.1644,22.9253,19.2094,52.619,0.0,0.5556,76183.4736,Centro-Occidente,3.0,7,16,16053
331.0,2022,Morelos,Cuernavaca,7,0.4297,17559.2503,26443.0292,31993.817,38839.8838,47515.9439,59404.4106,73236.4041,97026.1883,137202.3327,255321.7017,0.4032,20.9677,40.1882,35.8871,2.5538,,26.0753,72.7151,,1.2097,1.4785,28.8978,43.9516,20.9677,4.7043,,,0.9409,11.9624,25.2688,15.457,46.371,,0.672,17.8763,56.4516,13.5753,11.4247,,5.1075,6.8548,88.0376,,8.6022,7.3925,84.0054,,7.9301,28.3602,36.4247,18.8172,8.1989,0.2688,0.672,16.6667,44.6237,34.9462,3.0914,,5.3763,30.914,37.5,18.2796,7.9301,,1.3441,11.4247,35.2151,44.8925,7.1237,,1.4785,25.4032,37.9032,22.7151,12.5,,14.2473,26.2097,59.543,,6.586,24.8656,68.5484,,27.1505,72.8495,,22.5022,16.213,18.2429,19.1196,17.4938,48.5719,0.2688,0.0,78454.2962,Centro,3.0,16,17,17007
332.0,2022,Morelos,Emiliano Zapata,8,0.3247,15278.5612,23678.5231,29448.9654,37363.5572,45071.8274,54642.9271,62113.8135,69813.2548,85378.5177,135956.997,3.9216,36.7647,31.8627,25.4902,1.9608,,28.9216,71.0784,,,6.8627,31.8627,39.2157,19.6078,2.451,,,1.9608,10.2941,34.3137,12.2549,41.1765,,0.4902,18.6275,53.9216,21.0784,5.8824,,7.8431,10.2941,81.8627,,20.5882,6.8627,72.549,,3.9216,39.7059,40.6863,15.1961,0.4902,,4.902,29.902,46.0784,19.1176,,,9.3137,35.7843,43.1373,7.8431,3.9216,,5.8824,16.1765,39.2157,35.7843,2.9412,,9.3137,27.9412,35.2941,22.549,4.902,,34.8039,7.3529,57.8431,,21.0784,14.2157,64.7059,,26.9608,73.0392,,27.165,10.5742,19.9198,17.4632,19.7587,52.9412,0.0,0.0,55874.6944,Centro,3.0,16,17,17008
333.0,2022,Morelos,Jiutepec,11,0.3995,19405.4472,29263.9663,34407.911,40150.187,47197.8551,55948.5405,68879.639,85240.329,113776.9555,237458.6248,6.9492,20.8475,42.2034,23.7288,6.2712,,28.6441,70.0,0.5085,0.8475,2.3729,32.2034,38.8136,20.678,5.9322,,,2.0339,21.0169,29.322,9.8305,37.7966,,1.6949,11.8644,54.5763,16.4407,15.4237,,9.322,6.7797,83.8983,,14.5763,6.4407,78.9831,,7.6271,35.5932,33.5593,16.4407,6.7797,,4.0678,22.5424,41.1864,26.6102,5.5932,,7.2881,37.9661,35.7627,14.4068,4.5763,,3.2203,18.8136,30.1695,40.678,7.1186,,5.5932,19.8305,38.4746,25.7627,10.339,,23.5593,22.0339,54.4068,,10.1695,29.4915,60.339,,31.8644,68.1356,,24.6328,13.0508,18.8444,19.3644,19.7132,45.5297,0.5085,0.0,73172.9455,Centro,3.0,16,17,17011
334.0,2022,Morelos,Temixco,18,0.2947,11587.2719,19465.707,24815.8552,29755.1607,35680.6831,40779.9492,44916.2674,53281.5227,64001.2509,90092.4244,,6.9149,47.8723,31.9149,13.2979,,38.2979,61.7021,,,,22.3404,48.9362,21.2766,7.4468,,,2.6596,12.234,20.7447,5.3191,59.0426,,2.1277,12.766,39.3617,27.1277,18.617,,2.1277,16.4894,81.383,,3.1915,12.234,84.5745,,1.0638,18.0851,48.9362,22.8723,9.0426,,,7.9787,49.4681,33.5106,9.0426,,,23.9362,50.5319,18.617,6.9149,,2.1277,2.6596,24.4681,58.5106,12.234,,1.0638,21.2766,38.2979,15.9574,23.4043,,8.5106,42.0213,49.4681,,2.1277,31.383,66.4894,,25.0,75.0,,28.3097,18.1516,14.4584,22.7394,21.055,51.8237,0.0,0.0,41437.6092,Centro,4.0,16,17,17018
335.0,2022,Morelos,Xochitepec,28,0.332,10580.1387,19514.3479,26345.3446,29278.941,32468.7448,43371.3898,51511.1707,55319.6646,67444.6955,114960.9975,,16.6667,50.0,33.3333,,,34.5238,65.4762,,,3.5714,23.8095,32.1429,7.1429,33.3333,,,,,15.4762,7.1429,77.381,,,13.0952,61.9048,16.6667,8.3333,,11.9048,22.619,65.4762,,17.8571,5.9524,76.1905,,7.1429,20.2381,26.1905,38.0952,8.3333,,,25.0,41.6667,25.0,8.3333,,7.1429,38.0952,,54.7619,,,,,34.5238,65.4762,,,,,30.9524,42.8571,26.1905,,11.9048,33.3333,54.7619,,5.9524,35.7143,58.3333,,32.1429,67.8571,,25.7937,27.9762,35.119,26.0204,20.8791,50.3401,0.0,0.0,45079.5435,Centro,3.0,16,17,17028
336.0,2022,Nayarit,Xalisco,8,0.2989,12714.2789,25014.3826,34531.3844,43771.0381,49476.8699,56882.28,63205.1591,78871.153,94877.4721,118688.6454,1.8634,20.1863,28.2609,41.3043,8.3851,,27.6398,71.4286,,0.9317,0.3106,13.6646,48.1366,29.8137,7.764,0.3106,,,4.3478,40.9938,7.4534,47.205,,4.0373,26.7081,38.1988,10.8696,18.0124,2.1739,2.795,4.0373,93.1677,,12.1118,12.4224,75.4658,,1.5528,29.8137,30.1242,14.5963,21.4286,2.4845,,22.6708,39.1304,27.6398,10.559,,,28.5714,33.5404,23.6025,11.1801,3.1056,,19.8758,31.3665,40.6832,7.764,0.3106,2.1739,33.5404,16.7702,25.1553,21.4286,0.9317,11.8012,31.3665,56.8323,,6.5217,35.0932,58.3851,,20.1863,77.6398,2.1739,23.5714,19.837,19.6687,21.545,17.3913,49.4953,2.0186,1.1387,57803.2664,Centro-Occidente,3.0,17,18,18008
337.0,2022,Nayarit,Tepic,17,0.42,16995.6121,27185.945,35258.8438,42037.6641,50094.1872,58552.2989,68668.3722,82765.011,111509.8368,268843.4618,2.7489,23.4027,47.9198,24.2942,1.6345,,41.8276,57.8752,,0.2972,3.9376,34.9926,38.1129,19.1679,3.6404,0.1486,,1.9316,4.3834,21.9168,17.3848,54.3834,,5.3492,20.208,44.948,19.3908,9.2868,0.8172,10.4755,9.8068,79.5691,0.1486,14.0416,12.63,73.3284,,6.7608,43.5364,28.6033,16.9391,2.3031,1.8574,3.789,24.5914,46.4339,23.9227,1.263,,5.9435,42.7192,34.3239,14.5617,1.263,1.1887,1.6345,19.1679,25.0371,49.8514,4.2348,0.0743,5.6464,26.0773,32.0208,28.4547,5.7949,2.0059,23.477,35.2897,41.159,0.0743,10.5498,45.4681,43.9822,,39.896,59.1382,0.9658,25.8977,10.7727,16.9458,19.5394,24.6542,38.1036,0.7306,0.9658,76191.1233,Centro-Occidente,3.0,17,18,18017
338.0,2022,Nuevo leon,Apodaca,6,0.299,25072.3242,40305.3405,49762.3315,58019.7347,66442.7184,77640.6187,88355.8678,101802.5201,122494.182,190671.6991,3.0393,28.1883,46.5435,19.6067,2.6222,,38.379,54.41,0.2384,6.9726,2.6818,38.8558,38.9154,15.435,2.7414,1.3707,0.298,1.4303,9.4756,38.7962,9.3564,40.3456,0.298,10.6675,26.5197,48.3313,8.7008,3.3373,2.4434,19.9642,11.5614,68.4744,,26.4601,12.2765,60.9654,0.298,6.8534,46.4839,29.7974,13.0513,1.0131,2.801,2.7414,32.5983,48.2718,14.3623,2.0262,,8.4625,46.7819,31.8832,8.9392,1.6091,2.3242,1.2515,18.236,32.7175,41.0012,6.1383,0.6555,3.0989,28.0095,35.9952,22.944,8.1645,1.7878,29.4398,34.6841,35.876,,16.4482,44.9344,38.1406,0.4768,41.2396,57.3302,1.4303,27.6371,7.9038,18.0026,17.3048,27.3723,31.0754,1.277,1.2962,82056.7337,Norte,1.0,18,19,19006
339.0,2022,Nuevo leon,García,18,0.3117,22929.9542,34511.4387,38269.9407,44000.3238,48953.1173,55347.8042,65023.0651,73028.4337,89887.5549,171231.0505,8.8785,19.1589,46.2617,25.7009,,,35.514,64.486,,,1.8692,30.8411,65.4206,1.8692,,,,,6.5421,40.6542,0.9346,51.8692,,2.8037,41.1215,42.5234,5.6075,7.9439,,33.1776,10.2804,56.5421,,28.5047,3.271,68.2243,,10.2804,45.3271,29.4393,14.9533,,,4.2056,21.4953,48.5981,25.7009,,,4.2056,53.271,29.4393,13.0841,,,,12.1495,23.8318,58.4112,5.6075,,,29.4393,40.6542,24.2991,5.6075,,15.8879,53.271,30.8411,,14.486,28.0374,57.4766,,52.3364,47.6636,,26.7134,19.8598,24.8832,18.6332,28.6844,43.1464,0.0,0.0,64318.2683,Norte,3.0,18,19,19018
340.0,2022,Nuevo leon,General Escobedo,21,0.3566,19530.4525,30147.1548,37788.4771,44648.9412,55681.7212,64884.0973,76225.2873,90377.1362,113772.5292,204158.2558,1.9475,22.7773,44.1998,30.5673,0.508,,24.9788,71.6342,0.508,2.8789,2.9636,28.1964,55.4615,9.9915,3.1329,0.254,,1.6935,7.4513,26.1643,11.5157,53.1753,,3.641,22.1846,54.276,14.3099,4.403,1.1854,13.9712,6.8586,79.1702,,13.6325,10.8383,75.5292,,8.1287,39.7121,34.4623,15.326,2.3709,,2.7942,25.1482,44.7079,26.4183,0.9314,,7.7053,41.1516,33.5309,14.9873,2.3709,0.254,1.6088,15.1566,30.3133,48.9416,3.9797,,3.4716,31.4987,32.6842,22.3539,9.4835,0.508,20.6605,30.3133,49.0262,,9.9069,30.5673,59.5258,,34.3776,65.3683,0.254,25.5222,11.685,18.5436,17.6439,21.7482,42.591,0.3175,0.8467,73721.4053,Norte,3.0,18,19,19021
